time,value
972.9,2010-01-01,2010-12-31,46.9208,"MISSOULA INTERNATIONAL AIRPORT, MT US",1,GHCND:USW00024153,METERS,-114.0925
452.9,2010-01-01,2010-12-31,45.6983,"PENDLETON E OR REGIONAL AIRPORT, OR US",1,GHCND:USW00024155,METERS,-118.8547
1357,2010-01-01,2010-12-31,42.9202,"POCATELLO REGIONAL AIRPORT, ID US",1,GHCND:USW00024156,METERS,-112.5711
717.2,2010-01-01,2010-12-31,47.6216,"SPOKANE INTERNATIONAL AIRPORT, WA US",1,GHCND:USW00024157,METERS,-117.528
107.6,2010-01-01,2010-12-31,44.1278,"EUGENE MAHLON SWEET FIELD, OR US",1,GHCND:USW00024221,METERS,-123.2206
395.3,2010-01-01,2010-12-31,42.3811,"MEDFORD ROGUE VALLEY INTERNATIONAL AIRPORT, OR US",1,GHCND:USW00024225,METERS,-122.8722
57.3,2010-01-01,2010-12-31,46.9733,"OLYMPIA AIRPORT, WA US",1,GHCND:USW00024227,METERS,-122.9033
5.8,2010-01-01,2010-12-31,45.5958,"PORTLAND INTERNATIONAL AIRPORT, OR US",1,GHCND:USW00024229,METERS,-122.6093
62.5,2010-01-01,2010-12-31,44.905,"SALEM AIRPORT MCNARY FIELD, OR US",1,GHCND:USW00024232,METERS,-123.0011
112.8,2010-01-01,2010-12-31,47.4444,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",1,GHCND:USW00024233,METERS,-122.3138
324.3,2010-01-01,2010-12-31,46.5683,"YAKIMA AIRPORT, WA US",1,GHCND:USW00024243,METERS,-120.5428
151.5,2010-01-01,2010-12-31,40.5175,"REDDING MUNICIPAL AIRPORT, CA US",0.9957,GHCND:USW00024257,METERS,-122.2986
33.2,2010-01-01,2010-12-31,55.0389,"ANNETTE WEATHER SERVICE OFFICE AIRPORT, AK US",0.6673,GHCND:USW00025308,METERS,-131.5787
4.9,2010-01-01,2010-12-31,58.3566,"JUNEAU AIRPORT, AK US",1,GHCND:USW00025309,METERS,-134.564
10.1,2010-01-01,2010-12-31,59.512,"YAKUTAT AIRPORT, AK US",1,GHCND:USW00025339,METERS,-139.6712
24.4,2010-01-01,2010-12-31,57.75111,"KODIAK AIRPORT, AK US",1,GHCND:USW00025501,METERS,-152.48556
20.4,2010-01-01,2010-12-31,58.6829,"KING SALMON AIRPORT, AK US",1,GHCND:USW00025503,METERS,-156.6563
19.5,2010-01-01,2010-12-31,59.642,"HOMER AIRPORT, AK US",0.995,GHCND:USW00025507,METERS,-151.4908
23.8,2010-01-01,2010-12-31,55.22083,"COLD BAY AIRPORT, AK US",1,GHCND:USW00025624,METERS,-162.7325
10.7,2010-01-01,2010-12-31,57.15528,"ST PAUL ISLAND AIRPORT, AK US",1,GHCND:USW00025713,METERS,-170.22222
131.7,2010-01-01,2010-12-31,64.8039,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",1,GHCND:USW00026411,METERS,-147.8761
389.2,2010-01-01,2010-12-31,63.9944,"BIG DELTA AIRPORT, AK US",0.9975,GHCND:USW00026415,METERS,-145.7214
476.1,2010-01-01,2010-12-31,62.1591,"GULKANA AIRPORT, AK US",0.9857,GHCND:USW00026425,METERS,-145.4588
29,2010-01-01,2010-12-31,61.1303,"VALDEZ WEATHER SERVICE OFFICE, AK US",1,GHCND:USW00026442,METERS,-146.3517
36.6,2010-01-01,2010-12-31,61.169,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",1,GHCND:USW00026451,METERS,-150.0278
101.5,2010-01-01,2010-12-31,62.9574,"MCGRATH AIRPORT, AK US",1,GHCND:USW00026510,METERS,-155.6103
106.7,2010-01-01,2010-12-31,62.32,"TALKEETNA AIRPORT, AK US",0.9576,GHCND:USW00026528,METERS,-150.095
196,2010-01-01,2010-12-31,66.9169,"BETTLES AIRPORT, AK US",1,GHCND:USW00026533,METERS,-151.5154
31.1,2010-01-01,2010-12-31,60.785,"BETHEL AIRPORT, AK US",1,GHCND:USW00026615,METERS,-161.8293
9.1,2010-01-01,2010-12-31,66.86667,"KOTZEBUE RALPH WEIN MEMORIAL AIRPORT, AK ",1,GHCND:USW00026616,METERS,-162.63333
4,2010-01-01,2010-12-31,64.5111,"NOME MUNICIPAL AIRPORT, AK US",1,GHCND:USW00026617,METERS,-165.44
9.4,2010-01-01,2010-12-31,71.2834,"BARROW W POST W ROGERS AIRPORT, AK US",1,GHCND:USW00027502,METERS,-156.7815
1884,2010-01-01,2010-12-31,38.81,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",1,GHCND:USW00093037,METERS,-104.6884
1438.7,2010-01-01,2010-12-31,38.2901,"PUEBLO MEMORIAL AIRPORT, CO US",1,GHCND:USW00093058,METERS,-104.4983
101.5,2010-01-01,2010-12-31,36.78,"FRESNO YOSEMITE INTERNATIONAL, CA US",1,GHCND:USW00093193,METERS,-119.7194
47.5,2010-01-01,2010-12-31,39.1733,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1,GHCND:USW00093721,METERS,-76.684
3.4,2010-01-01,2010-12-31,35.2326,"CAPE HATTERAS BILLY MITCHELL FIELD, NC US",1,GHCND:USW00093729,METERS,-75.6219
18.3,2010-01-01,2010-12-31,39.45202,"ATLANTIC CITY INTERNATIONAL AIRPORT, NJ US",1,GHCND:USW00093730,METERS,-74.56699
88.4,2010-01-01,2010-12-31,38.9349,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",1,GHCND:USW00093738,METERS,-77.4473
14,2010-01-01,2010-12-31,37.9372,"WALLOPS ISLAND WALLOPS FLIGHT FACILITY, VA US",0.367,GHCND:USW00093739,METERS,-75.4708
16.8,2010-01-01,2010-12-31,30.39306,"TALLAHASSEE REGIONAL AIRPORT, FL US",1,GHCND:USW00093805,METERS,-84.35333
269.1,2010-01-01,2010-12-31,39.0444,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1,GHCND:USW00093814,METERS,-84.6724
305.7,2010-01-01,2010-12-31,39.9064,"DAYTON INTERNATIONAL AIRPORT, OH US",1,GHCND:USW00093815,METERS,-84.2185
121.9,2010-01-01,2010-12-31,38.0441,"EVANSVILLE REGIONAL AIRPORT, IN US",1,GHCND:USW00093817,METERS,-87.5205
241.1,2010-01-01,2010-12-31,39.72517,"INDIANAPOLIS INTERNATIONAL AIRPORT, IN US",1,GHCND:USW00093819,METERS,-86.28168
298.7,2010-01-01,2010-12-31,38.0408,"LEXINGTON BLUEGRASS AIRPORT, KY US",1,GHCND:USW00093820,METERS,-84.6058
148.7,2010-01-01,2010-12-31,38.1811,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1,GHCND:USW00093821,METERS,-85.7391
181.1,2010-01-01,2010-12-31,39.8447,"SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US",1,GHCND:USW00093822,METERS,-89.6839
119.5,2010-01-01,2010-12-31,32.5161,"COLUMBUS METROPOLITAN AIRPORT, GA US",1,GHCND:USW00093842,METERS,-84.9422
110,2010-01-01,2010-12-31,34.2622,"TUPELO REGIONAL AIRPORT, MS US",1,GHCND:USW00093862,METERS,-88.7713
696.5,2010-01-01,2010-12-31,48.2138,"GLASGOW INTERNATIONAL AIRPORT, MT US",1,GHCND:USW00094008,METERS,-106.6214
787.9,2010-01-01,2010-12-31,48.5428,"HAVRE AIRPORT ASOS, MT US",1,GHCND:USW00094012,METERS,-109.7633
579.7,2010-01-01,2010-12-31,48.1738,"WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT, ND US",1,GHCND:USW00094014,METERS,-103.6366
1261.9,2010-01-01,2010-12-31,43.595,"BURNS MUNICIPAL AIRPORT, OR US",1,GHCND:USW00094185,METERS,-118.9564
2.7,2010-01-01,2010-12-31,46.1569,"ASTORIA AIRPORT PORT OF, OR US",1,GHCND:USW00094224,METERS,-123.8825
56.4,2010-01-01,2010-12-31,47.9375,"QUILLAYUTE STATE AIRPORT, WA US",1,GHCND:USW00094240,METERS,-124.555
1.5,2010-01-01,2010-12-31,41.1583,"IGOR I SIKORSKY MEMORI AIRPORT, CT US",0.7087,GHCND:USW00094702,METERS,-73.1289
304.8,2010-01-01,2010-12-31,42.2706,"WORCESTER, MA US",1,GHCND:USW00094746,METERS,-71.8731
3.4,2010-01-01,2010-12-31,40.6386,"JFK INTERNATIONAL AIRPORT, NY US",1,GHCND:USW00094789,METERS,-73.7622
350.8,2010-01-01,2010-12-31,44.3591,"HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US",0.9369,GHCND:USW00094814,METERS,-84.6738
222.5,2010-01-01,2010-12-31,42.1927,"ROCKFORD GREATER ROCKFORD AIRPORT, IL US",1,GHCND:USW00094822,METERS,-89.093
366.7,2010-01-01,2010-12-31,40.4846,"PITTSBURGH ASOS, PA US",1,GHCND:USW00094823,METERS,-80.2144
205.4,2010-01-01,2010-12-31,41.5871,"TOLEDO EXPRESS AIRPORT, OH US",1,GHCND:USW00094830,METERS,-83.8055
201.8,2010-01-01,2010-12-31,41.995,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1,GHCND:USW00094846,METERS,-87.9336
192.3,2010-01-01,2010-12-31,42.2313,"DETROIT METROPOLITAN AIRPORT, MI US",1,GHCND:USW00094847,METERS,-83.3308
208.5,2010-01-01,2010-12-31,45.0716,"ALPENA CO REGIONAL AIRPORT, MI US",1,GHCND:USW00094849,METERS,-83.5644
244.8,2010-01-01,2010-12-31,42.8825,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",1,GHCND:USW00094860,METERS,-85.52389
321.9,2010-01-01,2010-12-31,42.39778,"DUBUQUE REGIONAL AIRPORT, IA US",0.7828,GHCND:USW00094908,METERS,-90.70361
264.6,2010-01-01,2010-12-31,42.5544,"WATERLOO MUNICIPAL AIRPORT, IA US",1,GHCND:USW00094910,METERS,-92.4011
